,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
914,2.1026255747938873,-0.42264076601976197,-0.42270832933260727,-0.4227515510459103,-0.4227598545813706,-0.422735098974753,-0.42267735009730373,-0.4225876227644934,-0.422469722299826,-0.4223323702305518,-0.42216758187267617,-0.42196954185604996,-0.42173003166711115,-0.42145322287325687,-0.42114417434966306,-0.4208046895688993,-0.4204247136486971,-0.42001281756907083,-0.41957165375415145,-0.41910014183056143,-0.41861995510711797,-0.41810509997706824,-0.41760529720611067,-0.4170888465631297,-0.4165592958102304,-0.41602202024380425,-0.4154152172147412,-0.4148212627410321,-0.41421933128405497,-0.41358329722607834,-0.41295692437359677,-0.41234795268674973,-0.41174612152345297,-0.411182586360342,-0.41094215323216604
915,-0.42217295528490645,-0.4222454539038292,-0.4222937668717252,-0.422307370010697,-0.42228800926631743,-0.42223545876447943,-0.42215074026904986,-0.422037778430978,-0.42190526055374783,-0.42174556205196767,-0.4215522249050203,-0.4213174190562113,-0.4210451764820413,-0.4207406985944395,-0.4204058066614074,-0.4200300894548742,-0.41962253079086453,-0.419185653159872,-0.4187183034127817,-0.418242224891476,-0.41773116831211754,-0.4172350086089224,-0.4167213516666818,-0.4161947930077804,-0.41565980641065076,-0.41505531983996896,-0.4144635201774744,-0.4138630593906959,-0.41322809378924247,-0.4126024585211214,-0.41199396435181995,-0.4113924724673584,-0.4108291128136384,-0.4105892029647511,-0.4105801459168779
916,-0.421776793912621,-0.4218299864746769,-0.4218486004545677,-0.4218344605184392,-0.4217872234477387,-0.4217076224519464,-0.42159959616242365,-0.42147196292695205,-0.42131702529377363,-0.4211286868549776,-0.42089847166323263,-0.42063082881196406,-0.42033082385157994,-0.42000041193329013,-0.41962916748372703,-0.41922576935101874,-0.4187931355629158,-0.4183299735783017,-0.41785801722358124,-0.41735095543875933,-0.4168586198024804,-0.4163485410088206,-0.41582472530246994,-0.4152926919325087,-0.41469027804089226,-0.4141008166319065,-0.4135024703154902,-0.41286885899935905,-0.412244306833882,-0.4116365899963228,-0.4110355855520843,-0.41047267037568297,-0.41023391520575037,-0.41022608610193395,-0.41044350755140546
917,-0.4213604339270827,-0.42138384828240577,-0.421374641848462,-0.42133254525163766,-0.421258176877002,-0.4211551947202413,-0.42103244313115057,-0.42088231689261824,-0.4206986498942545,-0.4204733206512813,-0.42021016480129275,-0.41991466639147057,-0.4195886375999545,-0.41922175431743336,-0.4188227300810728,-0.41839416437546073,-0.41793514825868083,-0.4174673392173379,-0.4169642864134101,-0.4164759696299831,-0.4159696488143431,-0.4154493564031894,-0.41492002826006913,-0.41432034852826805,-0.4137329825483378,-0.4131369330214181,-0.41250531647696137,-0.41188213141779556,-0.41127553505674086,-0.4106753165305865,-0.41011299311456023,-0.4098756596833785,-0.409869688148272,-0.4100890289417179,-0.4102016572996846
918,-0.4209133372878562,-0.42090885504933695,-0.42087161312070137,-0.4208023054947383,-0.42070448250225173,-0.4205867207788001,-0.4204414032367484,-0.4202624584331439,-0.42004168988026874,-0.41978331557558307,-0.4194922118265464,-0.41917059983420496,-0.41880798193297947,-0.4184132210328211,-0.41798893598179726,-0.4175338911460957,-0.41707018741837953,-0.4165711689475092,-0.41608688421659723,-0.4155845154696209,-0.4150679249078021,-0.4145420780922266,-0.4139448867530606,-0.4133602735195022,-0.4127662792121167,-0.4121368389783169,-0.41151565764750225,-0.4109104638961467,-0.4103113721507032,-0.4097499375153938,-0.4095141713084065,-0.4095103231214378,-0.4097322119490547,-0.409846437422244,-0.4099375866371248
919,-0.42043732361801245,-0.42040472823605096,-0.4203401970671095,-0.4202473623443551,-0.42013470512594847,-0.41999430434127255,-0.4198200794982688,-0.41960392282108355,-0.4193500067546754,-0.41906359124319525,-0.4187462849489115,-0.4183879664005299,-0.4179973739356815,-0.4175772599531902,-0.4171263981621697,-0.416666625801157,-0.41617160022463723,-0.41569137186038013,-0.4151929681886861,-0.41468027276799074,-0.41415808443927327,-0.41356415432552496,-0.41298204894616436,-0.41239076335130975,-0.4117632595140115,-0.4111442620440448,-0.4105411036165155,-0.40994341902192477,-0.409383211588411,-0.40914930704118185,-0.4091477264478783,-0.40937242814373226,-0.40948887872949097,-0.40958155738667235,-0.4096429158454126
920,-0.4199321137797407,-0.41987215212887924,-0.4197840228174286,-0.41967629991959154,-0.41954093035661144,-0.41937153352802026,-0.41915998717855707,-0.41891058082040233,-0.41862853209698847,-0.4183158239897682,-0.41796169476969514,-0.41757530475324045,-0.41715926776309065,-0.4167124804500193,-0.4162568498208664,-0.4157656445124932,-0.4152894303712041,-0.41479501586725526,-0.41428622830227363,-0.41376789083229293,-0.41317739901195716,-0.41259856936367534,-0.4120097488283787,-0.4113848313763444,-0.41076777891513433,-0.4101668344462049,-0.4095711859653432,-0.4090124841056373,-0.4087807757113036,-0.4087817553787511,-0.40900941314683764,-0.4091283536851875,-0.40922318884884884,-0.40928598343296585,-0.40938572290207587
921,-0.41939839352943736,-0.41931476377976534,-0.41921169353397947,-0.4190811859792294,-0.41891673161301807,-0.4187099038407747,-0.4184650061916499,-0.41818737583810306,-0.4178789463196035,-0.4175292980433662,-0.41714700130011634,-0.4167350752648916,-0.41629226921830476,-0.4158406722052515,-0.4153534967817129,-0.4148811243046585,-0.4143906569532797,-0.4138858010125999,-0.4133713267042313,-0.4127844660458222,-0.41220908723432714,-0.4116234950932073,-0.41100092209315564,-0.41038646039045074,-0.40978749197025355,-0.40919405689899385,-0.408637485543089,-0.40840824749442145,-0.4084121192450641,-0.4086430243192938,-0.40876459825493416,-0.40886185446294887,-0.4089267112063882,-0.4090280021967336,-0.4091172299451648
922,-0.4188398077325921,-0.4187411851312855,-0.41861525937846816,-0.41845557944784434,-0.41825358489722075,-0.4180133042299661,-0.41774009163023473,-0.4174359923167421,-0.4170905075904867,-0.4167125945347549,-0.41630467106417074,-0.4158658802064271,-0.4154182238960296,-0.4149349714062716,-0.41446664815567186,-0.41397995629565787,-0.4134789899941541,-0.41296840216872743,-0.4123851860612688,-0.4118134494724864,-0.4112312593502333,-0.4106117899880835,-0.40999967810518595,-0.40940332717346667,-0.40881186867916625,-0.4082576033707046,-0.40803145394070417,-0.4080384890814051,-0.40827297118136346,-0.40839746999393844,-0.40849729057073925,-0.40856447369354976,-0.4086679412174967,-0.4087586863125382,-0.4088945599521675
923,-0.41826499685446045,-0.4181434489910627,-0.41798826498643304,-0.41779093710287407,-0.4175553880764937,-0.4172867013287866,-0.4169869319187098,-0.4166456626619722,-0.4162718179091859,-0.4158681860734206,-0.41543330283819,-0.41498962051768307,-0.4145101990505659,-0.414045817914374,-0.41356310790465733,-0.4130658603933511,-0.41255911697402436,-0.4119795698312549,-0.4114114878983487,-0.4108328902112442,-0.4102166971858607,-0.4096076892651982,-0.4090137157356991,-0.40842487115123743,-0.40787267566855523,-0.4076497848255037,-0.407660597095263,-0.40789892509183756,-0.40802667875744497,-0.40812935493956237,-0.40819900765597333,-0.4083049154423601,-0.4083978019260531,-0.4085353338390216,-0.40869458245925294
924,-0.41766597658659815,-0.41751508590291064,-0.41732214818282043,-0.417091165602655,-0.41682711917185616,-0.416531787494007,-0.416194734009288,-0.4158250095036589,-0.41542535589842133,-0.41499466797854884,-0.4145548523188921,-0.4140792952196919,-0.41361876397290764,-0.41313992941698074,-0.41264660572884493,-0.41214353656673175,-0.411567617807933,-0.41100321393587214,-0.41042822069413837,-0.40981549405946294,-0.4092097608785322,-0.40861891376208936,-0.40803244402048316,-0.40748295118513683,-0.407263079023204,-0.40727783447277155,-0.40752061850630816,-0.40765189647808503,-0.4077577577904216,-0.4078301710977182,-0.4079386619992154,-0.4080339532555736,-0.4081737665739675,-0.40833474341779386,-0.408471740526258
925,-0.41703626357436613,-0.4168475150009933,-0.4166208242925919,-0.4163612541953954,-0.4160704744204269,-0.41573774454062706,-0.41537214091480834,-0.4149765174090445,-0.4145497134612815,-0.41411405011668856,-0.41364225101927454,-0.4131856017191637,-0.4127105509473927,-0.41222104530753234,-0.411721853969465,-0.411149395761482,-0.41058862873223717,-0.4100172628802717,-0.40940801486948575,-0.4088057450661144,-0.40821819306946205,-0.40763484229655855,-0.4070878135008345,-0.4068715845703547,-0.40689004057438904,-0.40713744314340355,-0.4072728560505938,-0.4073821716825114,-0.40745767464793,-0.4075690390987318,-0.40766687781145733,-0.407809235449459,-0.40797256286694245,-0.40811121847728593,-0.40821666401991435
926,-0.4163672585174951,-0.41614466015722285,-0.41588929363222454,-0.41560290294382546,-0.4152746108325518,-0.4149132356112267,-0.41452164307576406,-0.4140987749041553,-0.41366695399095654,-0.4131991972165588,-0.4127463231000553,-0.41227508776437305,-0.41178930896282034,-0.4112938901743483,-0.41072509617985453,-0.4101677983771093,-0.409600018618683,-0.4089942723793795,-0.4083954773218965,-0.4078114075000156,-0.40723134258219074,-0.40668751657072616,-0.40647468756253613,-0.40649746300099443,-0.4067492385470491,-0.4068889501361163,-0.40700232999005687,-0.4070811915649713,-0.4071957577262877,-0.4072964340200609,-0.40744147829304495,-0.4076074188379113,-0.4077483545205644,-0.40785536016489754,-0.4079173149329731
927,-0.4156628937176241,-0.4154115326035069,-0.4151292600359089,-0.4148052444035343,-0.41444821141424015,-0.41406075694658234,-0.41364182568160807,-0.41321389829718247,-0.4127498762248552,-0.4123010588339503,-0.41183353267195716,-0.41135151184206503,-0.4108597747308991,-0.4102945418716232,-0.40974091483052455,-0.40917655432166433,-0.40857426916640827,-0.40797897108629677,-0.40739839376223413,-0.4068218004326614,-0.4062813416047332,-0.40607264127033754,-0.40609948938732426,-0.4063562521536813,-0.40650001860331497,-0.40661762640331517,-0.4067004557581202,-0.4068184917504897,-0.4069223332386465,-0.4070703537099587,-0.40723904944311545,-0.4073825275105309,-0.407491713946151,-0.4075550935770504,-0.40755358535403124
928,-0.4149281911723832,-0.4146498398934173,-0.41432983195063267,-0.4139769811637649,-0.41359377812981524,-0.41317889044102624,-0.4127548573211153,-0.4122946210882965,-0.41184955362495346,-0.41138601633871585,-0.41090764761871984,-0.41041962266425885,-0.40985786208031016,-0.40930780269458494,-0.40874706141614664,-0.40814807197761066,-0.40755622965933047,-0.4069791659631711,-0.4064060537652089,-0.4058691458072532,-0.40566472989404584,-0.4056963725850999,-0.4059578721789858,-0.40610630859756297,-0.4062279011455216,-0.4063148620659979,-0.40643697554761765,-0.4065442499728768,-0.40669557336587814,-0.4068673134484353,-0.4070134758770366,-0.4071251051604182,-0.40719052932227495,-0.4071902491718647,-0.4071738287837607
929,-0.4141648621037133,-0.4138486666982486,-0.41349973127167317,-0.4131206208316504,-0.4127098896220824,-0.4122898563143971,-0.411833407039371,-0.41139213922980256,-0.4109322858026638,-0.4104578469108442,-0.4099734285251253,-0.4094151716993267,-0.40886859091067856,-0.40831136631538767,-0.4077158716867856,-0.40712732012026714,-0.40655372811456225,-0.4059841173503504,-0.40545076825914317,-0.4052508117084407,-0.4052873986245415,-0.4055543513165837,-0.40570720936282706,-0.4058334010442439,-0.4059242511074998,-0.4060506049586016,-0.4061619190865515,-0.40631681229479694,-0.40649192279653357,-0.40664105856497706,-0.4067552726009047,-0.4068230030712487,-0.40682456944063455,-0.4068093286528385,-0.4068571055836499
930,-0.41336196773330564,-0.41301675395272147,-0.4126414711690998,-0.4122347388443356,-0.41181881705887813,-0.41136625995746784,-0.41092879181042813,-0.41047267150891337,-0.4100018591238443,-0.4095213228805917,-0.4089664662249211,-0.40842339424214813,-0.40786959765567193,-0.4072774965863863,-0.40669243279393086,-0.40612214762283694,-0.40555599590815616,-0.40502622436961,-0.40483072654964253,-0.40487242643544186,-0.40514497628739704,-0.40530297331289067,-0.40543351646620546,-0.4055288693555617,-0.4056592209476752,-0.40577473746694703,-0.4059338057648313,-0.4061125529958924,-0.40626498782566844,-0.4063820754174155,-0.4064522540435971,-0.4064559284066359,-0.40644248429399155,-0.40649163470039973,-0.4064910543971211
931,-0.4125282677741932,-0.41215662031302464,-0.41175362391977266,-0.4113416565989766,-0.4108931030187934,-0.4104595378624973,-0.4100071505663307,-0.409540013372391,-0.40906305752476496,-0.40851187616925216,-0.40797220911886256,-0.40742187006899555,-0.40683307499613197,-0.4062513978378458,-0.4056846142722236,-0.4051217571706591,-0.4045955195406089,-0.4044044902414089,-0.40445129631609944,-0.40472960626845084,-0.4048928883912198,-0.4050284995196412,-0.4051281084297666,-0.40526306967824594,-0.40538254643880756,-0.4055459515310266,-0.40572893967773993,-0.4058849396963321,-0.406005226214568,-0.4060781416296002,-0.4060840658076239,-0.4060726793564155,-0.40612381902304356,-0.40612446157193116,-0.40612068281544833
932,-0.41166628629344065,-0.4112668349393729,-0.41085856043917485,-0.41041385474801806,-0.40998430193109753,-0.4095357500984599,-0.40907228772587034,-0.40859896022989883,-0.40805115590112434,-0.4075151659987391,-0.406968180928023,-0.4063827214117378,-0.4058043432575453,-0.4052409600568511,-0.40468159038406354,-0.404158721817618,-0.4039721086282822,-0.4040240243439533,-0.40430808173249105,-0.40447681421244114,-0.40461763948288426,-0.40472222009739456,-0.40486154386341106,-0.4049855918424133,-0.4051530912171106,-0.40534048137645573,-0.4055006502128248,-0.4056244016348062,-0.4057003788484977,-0.4057088413260721,-0.4056996541188251,-0.40575304337081886,-0.4057555232982742,-0.40575295480636603,-0.40565506512581156
933,-0.410774589377363,-0.41036981758179336,-0.4099287003301653,-0.4095030039941069,-0.40905839604503375,-0.4085987099447108,-0.40812901003454527,-0.4075846317458467,-0.4070520217927939,-0.4065086606358972,-0.40592643418408214,-0.40535138341348775,-0.40479131267286234,-0.4042353293703658,-0.4037160199289077,-0.40353364995918656,-0.40359061663438395,-0.403880418852708,-0.40405459155807333,-0.4042007964483688,-0.4043104951263286,-0.4044548949728603,-0.40458326753242013,-0.4047554703953831,-0.404947019984281,-0.40511151877796514,-0.4052393381771454,-0.40531864305300186,-0.4053299684850144,-0.40532326856876244,-0.4053790484736097,-0.40538362574765746,-0.40538288068673234,-0.4052859100048031,-0.40516276243207466
934,-0.4098756449407523,-0.4094379276365738,-0.40901582892292654,-0.40857500986448914,-0.40811920738329777,-0.4076532353417498,-0.4071122837866013,-0.40658310139764803,-0.40604306867082957,-0.40546434365947565,-0.40489251762741274,-0.40433578634752343,-0.4037831015177901,-0.40326724945608833,-0.40308930262622006,-0.403151141560813,-0.40344662384670893,-0.40362623677078624,-0.4037778115347548,-0.4038927941421776,-0.4040424150745773,-0.40417582466785257,-0.4043524838672322,-0.4045488008328457,-0.40471738758320874,-0.40484943623846537,-0.40493267128567567,-0.40494712550018774,-0.4049432367552544,-0.40500169457339047,-0.4050085101714017,-0.4050098479962848,-0.40491440794089495,-0.40479209840996316,-0.4046849280536162
935,-0.40894175299907454,-0.4085230634785764,-0.40808577610870217,-0.40763370300186647,-0.40717156493328366,-0.40663414111908824,-0.40610838592793314,-0.40557172848671247,-0.4049962119797675,-0.404427876189226,-0.4038743813586173,-0.4033250209210439,-0.40281253749096313,-0.4026389033530956,-0.4027057873096202,-0.4030067651349067,-0.40319175624912923,-0.40334870126976324,-0.40346895863981064,-0.40362396525953365,-0.403762556673916,-0.40394438253403736,-0.4041452195737876,-0.40431850169199834,-0.4044545383527178,-0.4045418651099946,-0.40456005007460244,-0.4045592377950899,-0.40462069615787455,-0.40463003710553974,-0.40463359851393527,-0.40453994819391403,-0.4044190865649009,-0.40431279947559245,-0.40415190224845454
936,-0.4080249234214336,-0.4075909804074765,-0.40714238102818423,-0.40668392328469866,-0.40615013406360856,-0.40562790516326447,-0.405094622239764,-0.40452236110192213,-0.40395722388439337,-0.4034072279405054,-0.40286108880940513,-0.4023519980006308,-0.4021825790392202,-0.40225439130342006,-0.40256103082603323,-0.4027512184966893,-0.40291347224950963,-0.40303900535344317,-0.40319938735095917,-0.403343325127391,-0.40353046094659256,-0.403736526877098,-0.40391425770343464,-0.4040548892763645,-0.40414606746185233,-0.40416814518922767,-0.40417101008082773,-0.40423573309534316,-0.404247921544795,-0.40425399307324567,-0.4041622732060403,-0.4040431179753843,-0.4039383222204308,-0.4037781399535415,-0.4035703975970501
937,-0.4070908379389796,-0.4066455259446103,-0.4061904942967358,-0.405660188729021,-0.4051415909430606,-0.40461178040023565,-0.40404277426287344,-0.40348088118420306,-0.40293409348192194,-0.40239143536195543,-0.401885633130335,-0.40172044356886627,-0.40179708032388417,-0.40210925860650115,-0.402304811484762,-0.40247219306839715,-0.40260294109965045,-0.4027686982633006,-0.40291797219429487,-0.40311058108457554,-0.4033220183044496,-0.40350490602966543,-0.4036498866930218,-0.4037455227374483,-0.4037712542683438,-0.4037779580733898,-0.4038465443534498,-0.40386184422598165,-0.4038707471819335,-0.4037812441848788,-0.403663935784874,-0.403560889131848,-0.40340202802864206,-0.4031948529982393,-0.4029698464445469
938,-0.4061433523387503,-0.4056915612939817,-0.4051644886635763,-0.4046493709888794,-0.40412313634159286,-0.4035574826494546,-0.4029988323981815,-0.40245529699115395,-0.4019158305583122,-0.40141357300594155,-0.40125249968179805,-0.40133396820459993,-0.40165157521354317,-0.40185237336668295,-0.4020250515476576,-0.4021608345741756,-0.4023319050055539,-0.4024865149772243,-0.40268458539828833,-0.40290155619735774,-0.4030897433588208,-0.4032397807196961,-0.4033396298931494,-0.403369621270407,-0.4033799257069631,-0.40345253562742106,-0.40347154478141617,-0.40348354245559714,-0.4033965772830643,-0.40328140159645465,-0.4031802440339755,-0.4030229612865821,-0.40281695772993165,-0.40259246116456987,-0.40236253540123684
939,-0.4051873382681644,-0.4046633159439382,-0.4041514285009286,-0.403628619413941,-0.4030664212268076,-0.40251110942435747,-0.40197082383395005,-0.40143459195072173,-0.4009355901012064,-0.40077887746934093,-0.40086505804914435,-0.40118809446161574,-0.401394030801028,-0.401571886350449,-0.4017128734307974,-0.40188907636191296,-0.40204896068605,-0.4022524911463668,-0.40247498326143777,-0.4026686324356245,-0.4028238693339195,-0.402928638699594,-0.40296264669826304,-0.40297715648297194,-0.4030535512767144,-0.4030764303328663,-0.4030921191990605,-0.40300795522097066,-0.4028952322446394,-0.402796248913755,-0.40264068431078337,-0.4024361087531532,-0.40221272414153764,-0.40198328872111955,-0.40175969706494213
940,-0.40415688391955884,-0.4036480443236946,-0.403128412466025,-0.4025695210347657,-0.4020176488075858,-0.4014807066086798,-0.40094770595612966,-0.40045200056670405,-0.4002993510241071,-0.4003904799277061,-0.40071881959161576,-0.4009298975683918,-0.4011128240494636,-0.4012588969015739,-0.40144039984000124,-0.401605378197303,-0.4018143057052736,-0.40204231689546227,-0.40224141625019616,-0.40240201574194906,-0.40251184864751266,-0.40255057990168935,-0.40256905251888353,-0.4026498344215823,-0.4026763457312936,-0.4026958859774698,-0.4026151191488741,-0.40250511161789343,-0.40240862126753796,-0.4022550595163813,-0.40205205147967393,-0.4018300345550382,-0.40160168921230466,-0.4013786026934712,-0.4011344442439667
941,-0.40313943117245776,-0.40262279509804433,-0.40206696455740704,-0.40151838326472694,-0.4009848834158004,-0.4004552058699146,-0.39996279183132527,-0.399814235586896,-0.39991000892354506,-0.40024388066575395,-0.4004599771527279,-0.40064797838832333,-0.40079903146336154,-0.40098571516842085,-0.4011559548660299,-0.4013700980281179,-0.4016035646255084,-0.4018081123574679,-0.4019740632595631,-0.4020891234848021,-0.402132722210056,-0.4021558627250701,-0.40224078852611245,-0.40227153365641305,-0.4022946881390917,-0.40221747944648334,-0.4021107817603986,-0.4020170461175518,-0.4018658051380104,-0.40166464879176716,-0.40144413867232115,-0.40121713829791444,-0.4009951544156557,-0.40075143348104947,-0.40053974817935467
942,-0.40211197938487514,-0.4015590301039001,-0.40101349491793337,-0.4004832886236035,-0.39995703134073546,-0.3994679978614309,-0.3993235192434158,-0.39942395972073036,-0.3997630531412066,-0.3999843996021258,-0.40017735311636926,-0.4003333908185252,-0.40052514874038153,-0.4007005309391929,-0.4009200553434092,-0.40115879547345923,-0.40136872845023747,-0.4015400296204419,-0.4016603069094224,-0.401708938029389,-0.40173689035055693,-0.4018266621342061,-0.40186139912866214,-0.40188876791790423,-0.40181488208725913,-0.40171165497042083,-0.40162126637561313,-0.4014726074626133,-0.40127361972949743,-0.40105489985809845,-0.4008293831103076,-0.40060875588162914,-0.4003660676940721,-0.4001549146810364,1.7231223874443604
943,-0.4010459290846585,-0.4005032607950464,-0.39997610399784,-0.39945311838045855,-0.3989675597960708,-0.3988272363955379,-0.39893232080690494,-0.39927665149190694,-0.3995029410355949,-0.3997010782662725,-0.39986197901254633,-0.4000588142222382,-0.40023923272268,-0.400464018328003,-0.400708196554183,-0.4009233336270253,-0.40109992270822037,-0.4012254168648268,-0.40127907152202535,-0.4013120004884983,-0.40140676009591236,-0.40144619026839506,-0.4014775319090637,-0.4014075687448152,-0.4013075778824453,-0.40122069620216033,-0.4010752103698562,-0.400878651959549,-0.4006620379842455,-0.400438287502065,-0.40021915508248795,-0.3999777528429832,-0.3997677250955664,1.730016216688078,1.77292888388995
944,-0.3999878916470115,-0.3994636053045803,-0.3989436484001286,-0.3984614152293141,-0.39832532914967184,-0.3984351268504478,-0.39878466435720666,-0.39901591555512733,-0.39921893067968267,-0.3993849260608909,-0.3995867159179481,-0.39977217384525426,-0.4000021132153683,-0.40025160893061734,-0.4004721148760648,-0.40065381170914205,-0.4007844614586102,-0.40084314088630657,-0.4008810377860701,-0.4009809480774618,-0.401025213776036,-0.40106122780437836,-0.4009949479939872,-0.4008987915776065,-0.4008151828732762,-0.4006730300974369,-0.40047949041746367,-0.40026524214238013,-0.4000435721862361,-0.39982621635508914,-0.3995862378095461,-0.3993775875798252,1.7369161983236632,1.7799753693721618,1.8256186852294052
945,-0.39894600264536706,-0.39842889591004804,-0.39794974523074433,-0.3978177361268381,-0.3979323205497376,-0.39828712650607734,-0.39852331206859987,-0.39873122405247796,-0.39890200961158717,-0.39910898382796023,-0.3992993588807047,-0.3995344536030919,-0.39978915877119275,-0.40001491369051884,-0.4002018834664876,-0.4003375099799647,-0.40040115450195424,-0.40044402070773333,-0.40054907113039384,-0.4005983359801454,-0.4006391641764867,-0.4005772669878308,-0.4004847067238766,-0.40040496689502825,-0.40026591463714234,-0.40007555360712593,-0.3998642583585034,-0.3996449276954113,-0.3994296612474607,-0.39919138743289984,-0.39898425186271524,1.7438150789409324,1.7870280962814202,1.8328266642406448,1.8820270549109925
946,-0.3979090703654461,-0.3974328231017869,-0.3973046381749897,-0.3974238411542305,-0.3977839808603341,-0.3980251655230328,-0.3982379475857315,-0.3984135429073396,-0.39862539630412197,-0.3988209178138038,-0.3990610442887435,-0.39932095964549685,-0.399551856166343,-0.3997439799658779,-0.3998847491020597,-0.3999531817832503,-0.4000009579173268,-0.40011114794111746,-0.40016540239960363,-0.40021120802409643,-0.4001538366526645,-0.4000655699046824,-0.39998946096701005,-0.399854103853551,-0.3996666903011205,-0.3994585074769132,-0.3992421011583256,-0.3990291817225535,-0.39879292412709727,-0.3985875832611107,1.7507100836735394,1.7940796272118977,1.8400409788683683,1.889407924812974,1.9398326309677587
947,-0.3969108576754914,-0.39678630781091345,-0.39690986937625455,-0.39727516690663395,-0.39752141923572465,-0.39773913642087083,-0.39791951547639276,-0.39813626619360104,-0.39833662973114087,-0.3985820152440942,-0.3988470165520743,-0.3990830558419246,-0.3992802272203102,-0.3994260213884479,-0.3994994091966669,-0.3995519189597342,-0.39966718741043,-0.39972643197733493,-0.39977720533894495,-0.3997245248296807,-0.39964069453491396,-0.3995689111197603,-0.39943701271253673,-0.3992531396641932,-0.3990478390765658,-0.3988345157860339,-0.39862452600371495,-0.39839054133863244,-0.39818730501276556,1.75759964121077,1.801127116348346,1.8472539970595714,1.8967952311682699,1.9473906741791391,1.997112289703302
948,-0.3962629534638241,-0.39639067725244204,-0.39676086530611365,-0.39701201311317846,-0.39723473430701345,-0.39741996267710916,-0.39764158331020194,-0.3978468070669687,-0.3980971461650789,-0.39836745945102,-0.39860851793976165,-0.3988107387324582,-0.3989614527547693,-0.3990396800079837,-0.3990970900856228,-0.3992172591921389,-0.39928143388800036,-0.3993371753234991,-0.3992891781050752,-0.39920994934653214,-0.39914263318360393,-0.3990148866278897,-0.3988343191346169,-0.39863249159945235,-0.3984220219729411,-0.39821511965132655,-0.3979839884261647,-0.39778311197521476,1.7644810868746068,1.8081689523691775,1.8544627979428625,1.9041811335395293,1.9549552571783417,2.0048458942945993,2.0538740853908672
949,-0.395866472964884,-0.3962413479141731,-0.3964971277259224,-0.39672468160908264,-0.3969148287404639,-0.39714138320163117,-0.3973514399331981,-0.3976067491435067,-0.39788206858551534,-0.39812837240693777,-0.3983355199811687,-0.3984911566617856,-0.39857412001454495,-0.39863631529394117,-0.3987615493569269,-0.3988304779112954,-0.398891127429516,-0.39884781600760283,-0.39877318155426017,-0.3987104967550912,-0.3985870441243603,-0.39841047345333996,-0.39821188503722516,-0.3980048574301479,-0.3978008138692359,-0.3975726933867538,-0.3973747545869459,1.7713496869741676,1.815202401610433,1.8616657278695459,1.9115626307021492,1.9625183259820942,2.012586141068085,2.0617816641188385,2.1097294926992882
950,-0.3957168228196272,-0.3959770346085742,-0.3962091587986731,-0.3964040545429214,-0.3966356105194363,-0.39685056407519864,-0.3971108145385176,-0.39739115573982436,-0.3976424000964505,-0.39785470089863184,-0.39801513888918544,-0.3981028426261863,-0.39816972025852565,-0.3982999025152175,-0.3983737499098864,-0.39843913156406496,-0.3984004483373754,-0.39833041103184064,-0.39827234965900116,-0.39815335576295124,-0.39798092408459684,-0.39778626343595264,-0.3975824447314275,-0.39738184564303636,-0.39715650826378646,-0.39696166316261366,1.7782018350004625,1.8222226122048817,1.868859980196114,1.9189380236931017,1.9700767970222752,2.020324764437415,2.0696959864976208,2.1178082674958,2.168482070770602
951,-0.3954519416848503,-0.3956884370601482,-0.3958878204456788,-0.39612420658656217,-0.3963441245835683,-0.39660937825940956,-0.3968947114951211,-0.39715091244985556,-0.3973680630358726,-0.39753352935168096,-0.39762585398814,-0.3976974183360417,-0.3978324442378391,-0.39791109520090573,-0.397981373379341,-0.39794714516159246,-0.3978816479477047,-0.397828212103925,-0.39771367004896063,-0.39754554264155995,-0.3973549512956328,-0.39715502722014656,-0.39695764010960516,-0.3967356692903732,-0.3965436905441151,1.7850298244967417,1.8292258872066618,1.8760405780377436,1.92630442773882,1.9776289248991124,2.0280585992401137,2.077608577250893,2.125893885791467,2.176740921424889,2.2312443957204864
952,-0.3951627241369568,-0.395366397242258,-0.39560735166784927,-0.3958320632473492,-0.3961023857608995,-0.3963927719079258,-0.3966539002957472,-0.3968759174421648,-0.3970461104194779,-0.39714328399388077,-0.3972194160533721,-0.39735928783711244,-0.3974426392361313,-0.3975176989075264,-0.39748809186785156,-0.3974269625383591,-0.397378094615789,-0.39726800756450453,-0.3971041783719398,-0.39691782131607006,-0.3967219324662376,-0.39652843991478254,-0.3963096042617955,-0.39612107224885224,1.7918309511383828,1.8362043260576946,1.883203728776297,1.9336567321138047,1.9851717447737367,2.035785854062147,2.0855161903595167,2.1339776659683785,2.1850067206057204,2.239695612052542,2.2924568428530754
953,-0.39483999247495116,-0.3950853162156875,-0.39531456023079153,-0.39558977921857924,-0.39588528275996665,-0.3961513998547006,-0.3963782552293129,-0.39655319268148176,-0.39665491600897534,-0.3967358432818185,-0.39688044015822327,-0.39696849527663264,-0.39704823347994334,-0.39702313538727013,-0.3969665399116399,-0.396922067595431,-0.39681637923429597,-0.39665685226534964,-0.3964747235117045,-0.39628303426836853,-0.39609357567582604,-0.395878555100432,-0.3956932386005919,1.7986075352053381,1.8431551575571998,1.8903413265158149,1.940991041775599,1.9927000087648095,2.0435034847277818,2.0934169888112093,2.142056282441875,2.19327056965084,2.2481538891064416,2.301095674508335,2.3543383452071125
